tagID,timestamp,x,y,z
GPA-4_A563_S1,41:36.6,0.3281,-0.6875,-0.7031
GPA-4_A563_S1,41:36.6,0.3438,-0.7031,-0.7031
GPA-4_A563_S1,41:36.6,0.3438,-0.7031,-0.7031
GPA-4_A563_S1,41:36.6,0.3438,-0.7031,-0.7031
GPA-4_A563_S1,41:36.7,0.3438,-0.7031,-0.7031
GPA-4_A563_S1,41:36.7,0.3281,-0.7031,-0.7031
GPA-4_A563_S1,41:36.7,0.3438,-0.6875,-0.7031
GPA-4_A563_S1,41:36.7,0.3594,-0.6875,-0.7031
GPA-4_A563_S1,41:36.7,0.3594,-0.6875,-0.7031
GPA-4_A563_S1,41:36.7,0.3438,-0.6875,-0.7031
GPA-4_A563_S1,41:36.7,0.3438,-0.7031,-0.7031
GPA-4_A563_S1,41:36.7,0.3438,-0.7031,-0.7188
GPA-4_A563_S1,41:36.7,0.3594,-0.7031,-0.7188
GPA-4_A563_S1,41:36.7,0.3594,-0.6875,-0.7031
GPA-4_A563_S1,41:36.8,0.3594,-0.6875,-0.7031
GPA-4_A563_S1,41:36.8,0.3594,-0.6875,-0.7031
GPA-4_A563_S1,41:36.8,0.3594,-0.6875,-0.6875
GPA-4_A563_S1,41:36.8,0.3594,-0.7031,-0.6875
GPA-4_A563_S1,41:36.8,0.3594,-0.7031,-0.6875
GPA-4_A563_S1,41:36.8,0.4219,-0.7031,-0.75
GPA-4_A563_S1,41:36.8,0.375,-0.7031,-0.7031
GPA-4_A563_S1,41:36.8,0.375,-0.6875,-0.7031
GPA-4_A563_S1,41:36.8,0.3594,-0.6875,-0.7031
GPA-4_A563_S1,41:36.8,0.3594,-0.6875,-0.7031
GPA-4_A563_S1,41:36.9,0.3438,-0.6875,-0.7031
GPA-4_A563_S1,41:36.9,0.3438,-0.6875,-0.7031
GPA-4_A563_S1,41:36.9,0.3438,-0.6875,-0.7031
GPA-4_A563_S1,41:36.9,0.3438,-0.6875,-0.7031
GPA-4_A563_S1,41:36.9,0.3438,-0.7031,-0.7031
GPA-4_A563_S1,41:36.9,0.3281,-0.7031,-0.7188
GPA-4_A563_S1,41:36.9,0.3281,-0.6875,-0.7188
GPA-4_A563_S1,41:36.9,0.3438,-0.6875,-0.7031
GPA-4_A563_S1,41:36.9,0.3594,-0.6875,-0.7031
GPA-4_A563_S1,41:36.9,0.3594,-0.6875,-0.7031
GPA-4_A563_S1,41:37.0,0.3594,-0.6875,-0.7031
GPA-4_A563_S1,41:37.0,0.3594,-0.6875,-0.6875
GPA-4_A563_S1,41:37.0,0.3594,-0.6875,-0.7031
GPA-4_A563_S1,41:37.0,0.3594,-0.6875,-0.6875
GPA-4_A563_S1,41:37.0,0.3594,-0.6875,-0.7031
GPA-4_A563_S1,41:37.0,0.3594,-0.6875,-0.7031
GPA-4_A563_S1,41:37.0,0.3594,-0.6875,-0.6719
GPA-4_A563_S1,41:37.0,0.3594,-0.6719,-0.6719
GPA-4_A563_S1,41:37.0,0.3438,-0.6875,-0.6562
GPA-4_A563_S1,41:37.0,0.3281,-0.7031,-0.6719
GPA-4_A563_S1,41:37.1,0.3125,-0.7188,-0.6875
GPA-4_A563_S1,41:37.1,0.3281,-0.7031,-0.7031
GPA-4_A563_S1,41:37.1,0.3281,-0.7031,-0.7188
GPA-4_A563_S1,41:37.1,0.3281,-0.7031,-0.7188
GPA-4_A563_S1,41:37.1,0.3438,-0.7031,-0.7188
GPA-4_A563_S1,41:37.1,0.3594,-0.6875,-0.7188
GPA-4_A563_S1,41:37.1,0.375,-0.6875,-0.7031
GPA-4_A563_S1,41:37.1,0.375,-0.6875,-0.7031
GPA-4_A563_S1,41:37.1,0.3594,-0.6875,-0.6875
GPA-4_A563_S1,41:37.1,0.3594,-0.7031,-0.6875
GPA-4_A563_S1,41:37.2,0.3594,-0.7031,-0.6719
GPA-4_A563_S1,41:37.2,0.3594,-0.7031,-0.6875
GPA-4_A563_S1,41:37.2,0.3594,-0.7031,-0.6875
GPA-4_A563_S1,41:37.2,0.3594,-0.7031,-0.7031
GPA-4_A563_S1,41:37.2,0.3438,-0.7031,-0.7031
GPA-4_A563_S1,41:37.2,0.3438,-0.7031,-0.7031
GPA-4_A563_S1,41:37.2,0.3594,-0.7031,-0.7031
GPA-4_A563_S1,41:37.2,0.3438,-0.7031,-0.7031
GPA-4_A563_S1,41:37.2,0.3281,-0.6875,-0.7031
GPA-4_A563_S1,41:37.2,0.3438,-0.6875,-0.7031
GPA-4_A563_S1,41:37.3,0.3438,-0.6875,-0.6875
GPA-4_A563_S1,41:37.3,0.3438,-0.6875,-0.6875
GPA-4_A563_S1,41:37.3,0.3438,-0.7031,-0.6875
GPA-4_A563_S1,41:37.3,0.3594,-0.7031,-0.6875
GPA-4_A563_S1,41:37.3,0.3594,-0.7031,-0.6875
GPA-4_A563_S1,41:37.3,0.375,-0.7031,-0.6719
GPA-4_A563_S1,41:37.3,0.3906,-0.6875,-0.6719
GPA-4_A563_S1,41:37.3,0.3906,-0.7031,-0.6719
GPA-4_A563_S1,41:37.3,0.3594,-0.7031,-0.6875
GPA-4_A563_S1,41:37.4,0.3594,-0.7031,-0.6875
GPA-4_A563_S1,41:37.4,0.3594,-0.7031,-0.6875
GPA-4_A563_S1,41:37.4,0.3438,-0.7188,-0.7031
GPA-4_A563_S1,41:37.4,0.3438,-0.7031,-0.7031
GPA-4_A563_S1,41:37.4,0.3281,-0.6875,-0.7188
GPA-4_A563_S1,41:37.4,0.3281,-0.6875,-0.7188
GPA-4_A563_S1,41:37.4,0.3281,-0.6875,-0.7188
GPA-4_A563_S1,41:37.4,0.3438,-0.6875,-0.7031
GPA-4_A563_S1,41:37.4,0.3438,-0.6875,-0.7031
GPA-4_A563_S1,41:37.4,0.3594,-0.6875,-0.7031
GPA-4_A563_S1,41:37.4,0.3438,-0.7031,-0.7031
GPA-4_A563_S1,41:37.5,0.3438,-0.7031,-0.6875
GPA-4_A563_S1,41:37.5,0.3438,-0.7031,-0.6875
GPA-4_A563_S1,41:37.5,0.3594,-0.7031,-0.7031
GPA-4_A563_S1,41:37.5,0.3594,-0.6875,-0.6875
GPA-4_A563_S1,41:37.5,0.3594,-0.6875,-0.6875
GPA-4_A563_S1,41:37.5,0.3594,-0.6875,-0.7031
GPA-4_A563_S1,41:37.5,0.3594,-0.6875,-0.6875
GPA-4_A563_S1,41:37.5,0.3438,-0.7031,-0.7031
GPA-4_A563_S1,41:37.5,0.3438,-0.7031,-0.7031
GPA-4_A563_S1,41:37.5,0.3438,-0.6875,-0.7188
GPA-4_A563_S1,41:37.6,0.3438,-0.6875,-0.7031
GPA-4_A563_S1,41:37.6,0.3594,-0.6875,-0.7031
GPA-4_A563_S1,41:37.6,0.3594,-0.6875,-0.7031
GPA-4_A563_S1,41:37.6,0.375,-0.6875,-0.6875
GPA-4_A563_S1,41:37.6,0.375,-0.6875,-0.7031
GPA-4_A563_S1,41:37.6,0.375,-0.75,-0.7031
GPA-4_A563_S1,41:37.6,0.3594,-0.7031,-0.7031
GPA-4_A563_S1,41:37.6,0.3438,-0.7031,-0.7031
GPA-4_A563_S1,41:37.6,0.3438,-0.7031,-0.6875
GPA-4_A563_S1,41:37.6,0.3594,-0.7031,-0.6875
GPA-4_A563_S1,41:37.7,0.3594,-0.7031,-0.6875
GPA-4_A563_S1,41:37.7,0.3438,-0.7031,-0.6875
GPA-4_A563_S1,41:37.7,0.3438,-0.7031,-0.6875
GPA-4_A563_S1,41:37.7,0.3594,-0.7031,-0.7031
GPA-4_A563_S1,41:37.7,0.3594,-0.6875,-0.7031
GPA-4_A563_S1,41:37.7,0.375,-0.7031,-0.6875
GPA-4_A563_S1,41:37.7,0.375,-0.6875,-0.6875
GPA-4_A563_S1,41:37.7,0.3906,-0.7031,-0.6875
GPA-4_A563_S1,41:37.7,0.375,-0.7031,-0.6875
GPA-4_A563_S1,41:37.7,0.375,-0.6875,-0.6875
GPA-4_A563_S1,41:37.8,0.3594,-0.6875,-0.6875
GPA-4_A563_S1,41:37.8,0.3438,-0.6875,-0.7031
GPA-4_A563_S1,41:37.8,0.3594,-0.6875,-0.7031
GPA-4_A563_S1,41:37.8,0.3281,-0.6875,-0.7031
GPA-4_A563_S1,41:37.8,0.3438,-0.6875,-0.7031
GPA-4_A563_S1,41:37.8,0.3438,-0.75,-0.7031
GPA-4_A563_S1,41:37.8,0.3438,-0.7031,-0.7188
GPA-4_A563_S1,41:37.8,0.3594,-0.7031,-0.7031
GPA-4_A563_S1,41:37.8,0.3438,-0.7031,-0.7031
GPA-4_A563_S1,41:37.8,0.3438,-0.7031,-0.7031
GPA-4_A563_S1,41:37.9,0.3438,-0.7031,-0.7031
GPA-4_A563_S1,41:37.9,0.3594,-0.7031,-0.6875
GPA-4_A563_S1,41:37.9,0.3594,-0.7031,-0.6719
GPA-4_A563_S1,41:37.9,0.3594,-0.7031,-0.6875
GPA-4_A563_S1,41:37.9,0.3594,-0.7031,-0.6875
GPA-4_A563_S1,41:37.9,0.3594,-0.7031,-0.7031
GPA-4_A563_S1,41:37.9,0.375,-0.7031,-0.7031
GPA-4_A563_S1,41:37.9,0.375,-0.7031,-0.6875
GPA-4_A563_S1,41:37.9,0.375,-0.6875,-0.7188
GPA-4_A563_S1,41:37.9,0.375,-0.6875,-0.7031
GPA-4_A563_S1,41:38.0,0.375,-0.6875,-0.6875
GPA-4_A563_S1,41:38.0,0.3594,-0.6875,-0.6719
GPA-4_A563_S1,41:38.0,0.3594,-0.6875,-0.6719
GPA-4_A563_S1,41:38.0,0.3594,-0.7031,-0.6719
GPA-4_A563_S1,41:38.0,0.3438,-0.7031,-0.6875
GPA-4_A563_S1,41:38.0,0.3438,-0.7031,-0.6875
GPA-4_A563_S1,41:38.0,0.3438,-0.7031,-0.6875
GPA-4_A563_S1,41:38.0,0.3438,-0.6875,-0.6875
GPA-4_A563_S1,41:38.0,0.375,-0.6875,-0.6875
GPA-4_A563_S1,41:38.1,0.375,-0.7031,-0.6875
GPA-4_A563_S1,41:38.1,0.375,-0.7031,-0.6719
GPA-4_A563_S1,41:38.1,0.3594,-0.7031,-0.7031
GPA-4_A563_S1,41:38.1,0.375,-0.6875,-0.7031
GPA-4_A563_S1,41:38.1,0.375,-0.6875,-0.7031
GPA-4_A563_S1,41:38.1,0.375,-0.6875,-0.6719
GPA-4_A563_S1,41:38.1,0.3594,-0.6875,-0.6875
GPA-4_A563_S1,41:38.1,0.3594,-0.6875,-0.7031
GPA-4_A563_S1,41:38.1,0.3594,-0.7031,-0.7031
GPA-4_A563_S1,41:38.1,0.3438,-0.7031,-0.7031
GPA-4_A563_S1,41:38.1,0.3438,-0.7031,-0.7031
GPA-4_A563_S1,41:38.2,0.3438,-0.7031,-0.7031
GPA-4_A563_S1,41:38.2,0.3438,-0.7031,-0.7031
GPA-4_A563_S1,41:38.2,0.3594,-0.7031,-0.7031
GPA-4_A563_S1,41:38.2,0.3438,-0.7031,-0.6875
GPA-4_A563_S1,41:38.2,0.3438,-0.7031,-0.6875
GPA-4_A563_S1,41:38.2,0.3594,-0.7031,-0.6875
GPA-4_A563_S1,41:38.2,0.3594,-0.7031,-0.6875
GPA-4_A563_S1,41:38.2,0.3594,-0.7031,-0.6875
GPA-4_A563_S1,41:38.2,0.375,-0.7031,-0.6875
GPA-4_A563_S1,41:38.2,0.375,-0.7031,-0.6875
GPA-4_A563_S1,41:38.3,0.3594,-0.7031,-0.6875
GPA-4_A563_S1,41:38.3,0.375,-0.7031,-0.7031
GPA-4_A563_S1,41:38.3,0.3594,-0.7031,-0.6875
GPA-4_A563_S1,41:38.3,0.3438,-0.7188,-0.7031
GPA-4_A563_S1,41:38.3,0.3438,-0.7031,-0.7031
GPA-4_A563_S1,41:38.3,0.3438,-0.7031,-0.7031
GPA-4_A563_S1,41:38.3,0.3438,-0.7031,-0.7031
GPA-4_A563_S1,41:38.3,0.3438,-0.7031,-0.7031
GPA-4_A563_S1,41:38.3,0.3438,-0.7031,-0.7031
GPA-4_A563_S1,41:38.3,0.3438,-0.7031,-0.7031
GPA-4_A563_S1,41:38.4,0.3594,-0.7031,-0.7031
GPA-4_A563_S1,41:38.4,0.3594,-0.6875,-0.7031
GPA-4_A563_S1,41:38.4,0.3594,-0.6875,-0.6875
GPA-4_A563_S1,41:38.4,0.3594,-0.6875,-0.6875
GPA-4_A563_S1,41:38.4,0.3594,-0.7031,-0.6875
GPA-4_A563_S1,41:38.4,0.375,-0.7031,-0.6875
GPA-4_A563_S1,41:38.4,0.3594,-0.7031,-0.6875
GPA-4_A563_S1,41:38.4,0.3594,-0.7031,-0.6875
GPA-4_A563_S1,41:38.4,0.3594,-0.7031,-0.6875
GPA-4_A563_S1,41:38.4,0.3594,-0.7031,-0.6875
GPA-4_A563_S1,41:38.5,0.3438,-0.6875,-0.6719
GPA-4_A563_S1,41:38.5,0.3594,-0.6875,-0.6875
GPA-4_A563_S1,41:38.5,0.3594,-0.7031,-0.6875
GPA-4_A563_S1,41:38.5,0.3594,-0.7031,-0.75
GPA-4_A563_S1,41:38.5,0.3594,-0.7031,-0.7031
GPA-4_A563_S1,41:38.5,0.3438,-0.7031,-0.7031
GPA-4_A563_S1,41:38.5,0.3438,-0.7031,-0.7031
GPA-4_A563_S1,41:38.5,0.3438,-0.6875,-0.7031
GPA-4_A563_S1,41:38.5,0.3438,-0.6875,-0.7031
GPA-4_A563_S1,41:38.5,0.3438,-0.7031,-0.7031
GPA-4_A563_S1,41:38.6,0.3438,-0.7031,-0.7031
GPA-4_A563_S1,41:38.6,0.3438,-0.6875,-0.6875
GPA-4_A563_S1,41:38.6,0.3594,-0.6875,-0.6875
GPA-4_A563_S1,41:38.6,0.3438,-0.7031,-0.6875
GPA-4_A563_S1,41:38.6,0.3438,-0.6875,-0.6875
GPA-4_A563_S1,41:38.6,0.3438,-0.7031,-0.6719
GPA-4_A563_S1,41:38.6,0.3438,-0.7031,-0.6875
GPA-4_A563_S1,41:38.6,0.3438,-0.7031,-0.6875
GPA-4_A563_S1,41:38.6,0.3594,-0.6875,-0.6875
GPA-4_A563_S1,41:38.6,0.3594,-0.6875,-0.75
GPA-4_A563_S1,41:38.7,0.3594,-0.6875,-0.7031
GPA-4_A563_S1,41:38.7,0.3438,-0.6875,-0.7031
GPA-4_A563_S1,41:38.7,0.3594,-0.6875,-0.7031
GPA-4_A563_S1,41:38.7,0.3594,-0.7031,-0.7031
GPA-4_A563_S1,41:38.7,0.3594,-0.7031,-0.7031
GPA-4_A563_S1,41:38.7,0.3438,-0.7031,-0.7031
GPA-4_A563_S1,41:38.7,0.3438,-0.7031,-0.7031
GPA-4_A563_S1,41:38.7,0.3594,-0.7031,-0.6875
GPA-4_A563_S1,41:38.7,0.3594,-0.6875,-0.6875
GPA-4_A563_S1,41:38.7,0.3594,-0.6875,-0.6875
GPA-4_A563_S1,41:38.8,0.375,-0.7031,-0.7031
GPA-4_A563_S1,41:38.8,0.3594,-0.7031,-0.7031
GPA-4_A563_S1,41:38.8,0.3594,-0.7031,-0.7031
GPA-4_A563_S1,41:38.8,0.3594,-0.7031,-0.7031
GPA-4_A563_S1,41:38.8,0.3438,-0.7031,-0.6875
GPA-4_A563_S1,41:38.8,0.3438,-0.7031,-0.75
GPA-4_A563_S1,41:38.8,0.3438,-0.6875,-0.7031
GPA-4_A563_S1,41:38.8,0.3438,-0.7031,-0.7031
GPA-4_A563_S1,41:38.8,0.3438,-0.7031,-0.7031
GPA-4_A563_S1,41:38.8,0.3438,-0.7188,-0.7031
GPA-4_A563_S1,41:38.9,0.3438,-0.7031,-0.7031
GPA-4_A563_S1,41:38.9,0.3594,-0.7031,-0.7031
GPA-4_A563_S1,41:38.9,0.3438,-0.7031,-0.7031
GPA-4_A563_S1,41:38.9,0.3594,-0.7031,-0.7031
GPA-4_A563_S1,41:38.9,0.3438,-0.7031,-0.7031
GPA-4_A563_S1,41:38.9,0.3438,-0.6875,-0.7031
GPA-4_A563_S1,41:38.9,0.3594,-0.7031,-0.7031
GPA-4_A563_S1,41:38.9,0.3594,-0.6875,-0.6875
GPA-4_A563_S1,41:38.9,0.375,-0.7031,-0.6875
GPA-4_A563_S1,41:38.9,0.3594,-0.7031,-0.6875
GPA-4_A563_S1,41:39.0,0.3438,-0.7031,-0.7031
GPA-4_A563_S1,41:39.0,0.3438,-0.6875,-0.7031
GPA-4_A563_S1,41:39.0,0.3438,-0.7031,-0.7031
GPA-4_A563_S1,41:39.0,0.3438,-0.7031,-0.7031
GPA-4_A563_S1,41:39.0,0.3594,-0.6875,-0.7188
GPA-4_A563_S1,41:39.0,0.3594,-0.75,-0.7188
GPA-4_A563_S1,41:39.0,0.3594,-0.7031,-0.7031
GPA-4_A563_S1,41:39.0,0.3594,-0.7031,-0.7031
GPA-4_A563_S1,41:39.0,0.3594,-0.7031,-0.7031
GPA-4_A563_S1,41:39.0,0.3594,-0.6875,-0.7031
GPA-4_A563_S1,41:39.1,0.3594,-0.6875,-0.7031
GPA-4_A563_S1,41:39.1,0.3594,-0.7031,-0.7031
GPA-4_A563_S1,41:39.1,0.3594,-0.7031,-0.6875
GPA-4_A563_S1,41:39.1,0.3594,-0.7031,-0.6875
GPA-4_A563_S1,41:39.1,0.3594,-0.6875,-0.6875
GPA-4_A563_S1,41:39.1,0.3594,-0.7031,-0.7031
GPA-4_A563_S1,41:39.1,0.3594,-0.7031,-0.6875
GPA-4_A563_S1,41:39.1,0.3594,-0.7188,-0.6875
GPA-4_A563_S1,41:39.1,0.3438,-0.7188,-0.7031
GPA-4_A563_S1,41:39.1,0.3438,-0.7031,-0.6875
GPA-4_A563_S1,41:39.2,0.3438,-0.7031,-0.7031
GPA-4_A563_S1,41:39.2,0.3594,-0.7031,-0.7031
GPA-4_A563_S1,41:39.2,0.3594,-0.7031,-0.7031
GPA-4_A563_S1,41:39.2,0.3594,-0.7031,-0.7188
GPA-4_A563_S1,41:39.2,0.3594,-0.7031,-0.7031
GPA-4_A563_S1,41:39.2,0.3594,-0.7031,-0.7031
GPA-4_A563_S1,41:39.2,0.3594,-0.7031,-0.7031
GPA-4_A563_S1,41:39.2,0.3594,-0.7031,-0.6875
GPA-4_A563_S1,41:39.2,0.3594,-0.6875,-0.6875
GPA-4_A563_S1,41:39.2,0.375,-0.7031,-0.7031
GPA-4_A563_S1,41:39.3,0.3594,-0.7031,-0.7031
GPA-4_A563_S1,41:39.3,0.3594,-0.7031,-0.7031
GPA-4_A563_S1,41:39.3,0.3594,-0.6875,-0.7188
GPA-4_A563_S1,41:39.3,0.3438,-0.7031,-0.6875
GPA-4_A563_S1,41:39.3,0.3438,-0.6875,-0.6875
GPA-4_A563_S1,41:39.3,0.3438,-0.6875,-0.6875
GPA-4_A563_S1,41:39.3,0.3594,-0.7031,-0.6875
GPA-4_A563_S1,41:39.3,0.3438,-0.7031,-0.6875
GPA-4_A563_S1,41:39.3,0.3438,-0.7031,-0.6875
GPA-4_A563_S1,41:39.3,0.3438,-0.7031,-0.6875
GPA-4_A563_S1,41:39.4,0.3438,-0.7031,-0.6875
GPA-4_A563_S1,41:39.4,0.3438,-0.7188,-0.6875
GPA-4_A563_S1,41:39.4,0.3438,-0.7031,-0.6875
GPA-4_A563_S1,41:39.4,0.3438,-0.7031,-0.6875
GPA-4_A563_S1,41:39.4,0.3438,-0.6875,-0.7031
GPA-4_A563_S1,41:39.4,0.3438,-0.6875,-0.7031
GPA-4_A563_S1,41:39.4,0.3594,-0.6875,-0.7031
GPA-4_A563_S1,41:39.4,0.3594,-0.6875,-0.6875
GPA-4_A563_S1,41:39.4,0.3438,-0.7031,-0.7031
GPA-4_A563_S1,41:39.4,0.3438,-0.7031,-0.7031
GPA-4_A563_S1,41:39.5,0.3438,-0.7031,-0.7031
GPA-4_A563_S1,41:39.5,0.3438,-0.6875,-0.7031
GPA-4_A563_S1,41:39.5,0.3438,-0.6875,-0.6875
GPA-4_A563_S1,41:39.5,0.3438,-0.7031,-0.7031
GPA-4_A563_S1,41:39.5,0.3438,-0.7031,-0.7031
GPA-4_A563_S1,41:39.5,0.3438,-0.6875,-0.7031
GPA-4_A563_S1,41:39.5,0.3594,-0.6875,-0.7031
GPA-4_A563_S1,41:39.5,0.3594,-0.7031,-0.7031
GPA-4_A563_S1,41:39.5,0.3594,-0.7031,-0.7031
GPA-4_A563_S1,41:39.5,0.3438,-0.7031,-0.7031
GPA-4_A563_S1,41:39.6,0.3438,-0.7031,-0.7031
GPA-4_A563_S1,41:39.6,0.3281,-0.6875,-0.6875
GPA-4_A563_S1,41:39.6,0.3281,-0.7031,-0.6875
GPA-4_A563_S1,41:39.6,0.3438,-0.7031,-0.7031
GPA-4_A563_S1,41:39.6,0.3438,-0.7031,-0.6875
GPA-4_A563_S1,41:39.6,0.3438,-0.7031,-0.75
GPA-4_A563_S1,41:39.6,0.3438,-0.7031,-0.7031
GPA-4_A563_S1,41:39.6,0.3438,-0.7031,-0.7031
GPA-4_A563_S1,41:39.6,0.3594,-0.7031,-0.7031
GPA-4_A563_S1,41:39.6,0.3594,-0.7031,-0.7031
GPA-4_A563_S1,41:39.7,0.3594,-0.7031,-0.7031
GPA-4_A563_S1,41:39.7,0.3594,-0.7031,-0.7031
GPA-4_A563_S1,41:39.7,0.3594,-0.7031,-0.7031
GPA-4_A563_S1,41:39.7,0.3594,-0.7031,-0.7031
GPA-4_A563_S1,41:39.7,0.3438,-0.6875,-0.7031
GPA-4_A563_S1,41:39.7,0.3438,-0.7031,-0.7031
GPA-4_A563_S1,41:39.7,0.3281,-0.7031,-0.7031
GPA-4_A563_S1,41:39.7,0.3438,-0.7031,-0.7031
GPA-4_A563_S1,41:39.7,0.3438,-0.7031,-0.7031
GPA-4_A563_S1,41:39.7,0.3594,-0.6875,-0.6875
GPA-4_A563_S1,41:39.8,0.3438,-0.6875,-0.6875
GPA-4_A563_S1,41:39.8,0.3438,-0.6875,-0.6875
GPA-4_A563_S1,41:39.8,0.3281,-0.6875,-0.7031
GPA-4_A563_S1,41:39.8,0.3438,-0.7031,-0.7031
GPA-4_A563_S1,41:39.8,0.3281,-0.6875,-0.7188
GPA-4_A563_S1,41:39.8,0.3281,-0.75,-0.7188
GPA-4_A563_S1,41:39.8,0.3281,-0.7031,-0.7031
GPA-4_A563_S1,41:39.8,0.3438,-0.7031,-0.7031
GPA-4_A563_S1,41:39.8,0.3281,-0.6875,-0.7031
GPA-4_A563_S1,41:39.8,0.3438,-0.6875,-0.6875
GPA-4_A563_S1,41:39.9,0.3594,-0.6875,-0.7031
GPA-4_A563_S1,41:39.9,0.3594,-0.7031,-0.6875
GPA-4_A563_S1,41:39.9,0.3594,-0.6875,-0.7031
GPA-4_A563_S1,41:39.9,0.3438,-0.7031,-0.7031
GPA-4_A563_S1,41:39.9,0.3594,-0.7031,-0.7031
GPA-4_A563_S1,41:39.9,0.3438,-0.7031,-0.7031
GPA-4_A563_S1,41:39.9,0.3438,-0.7031,-0.6875
GPA-4_A563_S1,41:39.9,0.3281,-0.6875,-0.7031
GPA-4_A563_S1,41:39.9,0.3438,-0.6875,-0.7031
GPA-4_A563_S1,41:39.9,0.3438,-0.6875,-0.7031
GPA-4_A563_S1,41:40.0,0.3594,-0.6719,-0.7188
GPA-4_A563_S1,41:40.0,0.375,-0.6875,-0.7188
GPA-4_A563_S1,41:40.0,0.3906,-0.6875,-0.7188
GPA-4_A563_S1,41:40.0,0.3906,-0.6875,-0.7188
GPA-4_A563_S1,41:40.0,0.3594,-0.6875,-0.7031
GPA-4_A563_S1,41:40.0,0.3594,-0.75,-0.7031
GPA-4_A563_S1,41:40.0,0.3438,-0.7031,-0.7031
GPA-4_A563_S1,41:40.0,0.3438,-0.7188,-0.7031
GPA-4_A563_S1,41:40.0,0.3438,-0.7188,-0.7031
GPA-4_A563_S1,41:40.0,0.3438,-0.7188,-0.7031
GPA-4_A563_S1,41:40.1,0.3438,-0.7031,-0.6875
GPA-4_A563_S1,41:40.1,0.3281,-0.7031,-0.6875
GPA-4_A563_S1,41:40.1,0.3281,-0.7031,-0.7031
GPA-4_A563_S1,41:40.1,0.3594,-0.6875,-0.7031
GPA-4_A563_S1,41:40.1,0.375,-0.6875,-0.7031
GPA-4_A563_S1,41:40.1,0.375,-0.6719,-0.7031
GPA-4_A563_S1,41:40.1,0.375,-0.7031,-0.7031
GPA-4_A563_S1,41:40.1,0.375,-0.7031,-0.7031
GPA-4_A563_S1,41:40.1,0.3438,-0.7031,-0.6875
GPA-4_A563_S1,41:40.1,0.3281,-0.6875,-0.7031
GPA-4_A563_S1,41:40.2,0.3438,-0.7031,-0.7031
GPA-4_A563_S1,41:40.2,0.3594,-0.6875,-0.7031
GPA-4_A563_S1,41:40.2,0.375,-0.6875,-0.7031
GPA-4_A563_S1,41:40.2,0.375,-0.6875,-0.7031
GPA-4_A563_S1,41:40.2,0.3594,-0.6875,-0.6875
GPA-4_A563_S1,41:40.2,0.3594,-0.6875,-0.6875
GPA-4_A563_S1,41:40.2,0.3438,-0.6875,-0.6875
GPA-4_A563_S1,41:40.2,0.3438,-0.6875,-0.7031
GPA-4_A563_S1,41:40.2,0.3281,-0.6875,-0.7031
GPA-4_A563_S1,41:40.3,0.3281,-0.6875,-0.7188
GPA-4_A563_S1,41:40.3,0.3438,-0.6875,-0.7031
GPA-4_A563_S1,41:40.3,0.3594,-0.6875,-0.7188
GPA-4_A563_S1,41:40.3,0.3438,-0.6875,-0.7031
GPA-4_A563_S1,41:40.3,0.3594,-0.6875,-0.7188
GPA-4_A563_S1,41:40.3,0.3438,-0.6875,-0.7188
GPA-4_A563_S1,41:40.3,0.3438,-0.7031,-0.7188
GPA-4_A563_S1,41:40.3,0.3438,-0.6875,-0.7188
GPA-4_A563_S1,41:40.3,0.3438,-0.6875,-0.7188
GPA-4_A563_S1,41:40.3,0.3438,-0.6875,-0.7188
GPA-4_A563_S1,41:40.3,0.3438,-0.6875,-0.7031
GPA-4_A563_S1,41:40.4,0.3594,-0.6875,-0.7031
GPA-4_A563_S1,41:40.4,0.3438,-0.6875,-0.7031
GPA-4_A563_S1,41:40.4,0.3594,-0.6719,-0.7031
GPA-4_A563_S1,41:40.4,0.3594,-0.6875,-0.7188
GPA-4_A563_S1,41:40.4,0.3594,-0.7031,-0.7188
GPA-4_A563_S1,41:40.4,0.3594,-0.7031,-0.7188
GPA-4_A563_S1,41:40.4,0.3438,-0.7031,-0.7188
GPA-4_A563_S1,41:40.4,0.3438,-0.7031,-0.7188
GPA-4_A563_S1,41:40.4,0.3438,-0.6875,-0.7031
GPA-4_A563_S1,41:40.4,0.3594,-0.6875,-0.7031
GPA-4_A563_S1,41:40.5,0.3594,-0.6875,-0.7031
GPA-4_A563_S1,41:40.5,0.3594,-0.7031,-0.7031
GPA-4_A563_S1,41:40.5,0.3594,-0.7031,-0.7031
GPA-4_A563_S1,41:40.5,0.3438,-0.6875,-0.6875
GPA-4_A563_S1,41:40.5,0.3594,-0.6875,-0.6875
GPA-4_A563_S1,41:40.5,0.3594,-0.7031,-0.7031
GPA-4_A563_S1,41:40.5,0.3594,-0.6875,-0.7188
GPA-4_A563_S1,41:40.5,0.375,-0.6875,-0.7031
GPA-4_A563_S1,41:40.5,0.3594,-0.7031,-0.7031
GPA-4_A563_S1,41:40.5,0.3594,-0.6875,-0.7188
GPA-4_A563_S1,41:40.6,0.3438,-0.6875,-0.7031
GPA-4_A563_S1,41:40.6,0.3438,-0.6875,-0.7031
GPA-4_A563_S1,41:40.6,0.3438,-0.6875,-0.7031
GPA-4_A563_S1,41:40.6,0.3438,-0.6875,-0.7188
GPA-4_A563_S1,41:40.6,0.3438,-0.6875,-0.7188
GPA-4_A563_S1,41:40.6,0.3438,-0.75,-0.7188
